title,url,lat,lng,leadtext,content
Laax,https://www.myswitzerland.com/en-ch/destinations/laax/,46.80493,9.25613,"With 235 kilometres of pistes stretching across 100+ square kilometres of snow-assured slopes around the 'Crap Sogn Gion', the ski region of the Flims, Laax and Falera resorts constitutes one of Switzerland's very large, connected winter sports regions. In summer, Flims Laax Falera becomes one enormous outdoor 'playground' for active guests.","Flims Laax Falera containing the resorts of Flims, Laax und Falera in the Rhaeto-Romanic linguistic and cultural region of the Surselva (anterior Rhine valley) in the canton of Graubünden is situated on a sunny plateau, high above the Rhine gorge. Each of the three villages has specialised in a particular guest group.Flims offers a large network of hiking and cross-country skiing trails for walkers, winter hikers and cross-country skiers, as well as numerous wellness hotels. With its many patrician houses, Falera has preserved the charm of a Graubünden mountain village. This, and the quiet, sunny location serve to make it a village for relaxing family holidays. Laax in particular attracts snowboarders from throughout the world to its surrounding pistes.Laax for beginnersPerfect for newcomers: 4 hours ski or snowboard instruction, one-day lift ticket, ski or snowboard rental and lunch on the mountain.Find the offer here:www.laax.comThe ski region of Flims Laax Falera is expansive and includes pistes of all grades of difficulty. The highest point in the ski region – the Vorab glacier – reaches a height of 3018 m. In addition to Alpine skiing, snowboarding and carving, guests with a passion for sports can enjoy cross-country skiing, curling, winter hiking and paragliding.Thanks to the professional Snowboard Freestyle Academy, a host of different snowboarding events, special freeride areas reserved for snowboarders, the halfpipe and the fun park around the regional Crap Sogn Gion mountain, this holiday destination has become the Mecca for snowboarders. The countless après-ski activities, parties, bars, concerts and innovative hotels serve to attract many younger guests to the region around Laax.Over 230 kilometres of mountain bike trails and over 250 kilometres of hiking trails lead to countless panoramic lookouts offering views across the Graubünden mountainscape. Tennis, badminton and golf as well as themed walking trails, mountain meadows and bathing and moorland lakes offer varied and fascinating holidays for the entire family. The ‘Flimser Grosswald’ is one of the largest wooded areas in Graubünden, a must for all nature enthusiasts. The Rhine gorge, which is also known as the ‘Swiss Grand Canyon’, fascinates hikers and river rafters from throughout the world. The Caumasee with its turquoise-green waters and picturesque bays is reminiscent of a beach along the Mediterranean.Flims Laax Falera containing the resorts of Flims, Laax und Falera in the Rhaeto-Romanic linguistic and cultural region of the Surselva (anterior Rhine valley) in the canton of Graubünden is situated on a sunny plateau, high above the Rhine gorge. Each of the three villages has specialised in a particular guest group. Flims offers a large network of hiking and cross-country skiing trails for walkers, winter hikers and cross-country skiers, as well as numerous wellness hotels. With its many patrician houses, Falera has preserved the charm of a Graubünden mountain village. This, and the quiet, sunny location serve to make it a village for relaxing family holidays. Laax in particular attracts snowboarders from throughout the world to its surrounding pistes."
Casa Veglia – Schmugg Stuba,https://www.myswitzerland.com/en-ch/experiences/casa-veglia-schmugg-stuba/,46.80493,9.25613,,Casas Veglia - Schmugg StubaVia Murschetg 177032 LaaxSwitzerlandPhone+41 (0)81 927 71 66events@laax.comrocksresort.comShow RouteFree Wi-Fi availableMicrophone not availableProjection facilities not availableSimultaneous translation equipment not available
Audi Skicross Park,https://www.myswitzerland.com/en-ch/experiences/audi-skicross-park-1/,46.49256,7.55845,Audi Skicross Park is located next to the Aebi chair lift in the heart of the Adelboden-Lenk ski region.,FixTALK (Tourismus Adelboden-Lenk-Kandersteg) AGDorfstrasse 233715 AdelbodenSwitzerlandPhone+41 (0)33 673 80 80Fax +41 (0)33 673 80 92adelboden@be-welcome.chadelboden.chShow Route
Scuol Snow Park,https://www.myswitzerland.com/en-ch/experiences/scuol-snow-park/,46.79865,10.30388,Scuol Snow Park on Motta Naluns offers plenty of fun for the little ones and an opportunity for high-flying stunts for older visitors. The park‘s central location and the CULT pirate bar make it a popular meeting place for freestylers and acrobats alik...,13.12.2021 - 27.04.2023FixPrices and further information can be found at bergbahnen-scuol.chBergbahnen Scuol AGVia da Ftan 4957550 ScuolSwitzerlandPhone+41 (0)81 861 14 14Fax +41 (0)81 861 14 10info@bergbahnen-scuol.chbergbahnen-scuol.chShow Route
Corvatsch Park,https://www.myswitzerland.com/en-ch/experiences/corvatsch-park/,46.46057,9.79555,"With its four lines, Corvatsch Park is the perfect training ground for freeriders of all levels.",Fix
Berra Snowpark,https://www.myswitzerland.com/en-ch/experiences/berra-snowpark/,46.6971,7.13781,Come and discover freestyle with modules and jumps accessible to all in complete safety.,Fix
Silvaplana,https://www.myswitzerland.com/en-ch/destinations/silvaplana/,46.46057,9.79555,"Silvaplana is the lively, young “Trendspot“ in Engadin. Surrounded by pristine nature and embedded in the wide Upper Engadine Lake landscape, the recreational paradise has become an international destination for sports enthusiasts.","An impressive mountain panorama frames the lake landscape around the Corvatsch (3,303 meters) with the highest lying mountain station of the Eastern Alps. Hikers in the summer as well as skiers and snowboarders in the winter enjoy Silvaplana’s local mountain.The three regions Silvaplana, Champfèr and Surlej radiate a lively charm and possess not only diverse recreational facilities but also varied hotel and gastronomy offerings.The Corvatsch is a local mountain with innumerable opportunities for winter sports: 120 kilometers of pistes, 23 descents and Switzerland’s longest illuminated nightime descent. For that reason and also because it is a paradise for snowkiters, Silvaplana has become a meeting place for winter sports fans. Since the spectacular sport was invented on the frozen Silvaplana Lake, trend seeking sports enthusiasts from all over the world await the Maloja wind, which starts blowing punctually like a Swiss clock at midday. The Lake District and the snowed-over Swiss stone pine forests beckon you to take long strolls. Two hundred kilometers of well-prepared cross-country ski tracks make Silvaplana a cross-country skiing Eldorado. Ice-skating, snowshoe tours and an ice-rink with facilities for curling guarantee pure winter fun.Water sports fans are attracted to Lake Silvaplan, where wind- and kite-surfers as well as sailors enjoy one of the best wind- and kite-surfing areas in Europe thanks to the continuous and powerful Maloja wind. Every summer a large number of renowned water-sport events take place, such as the surfing spectacle “Engadine Wind” (Engadinwind), the Engadine Surf Marathon or the Swiss Optimist Sailing Championship. Mountain bikers and hikers find innumerable opportunities to make their endophines soar. If you prefer an introspective experience, get a fishing rod and go fishing."
FuXpark,https://www.myswitzerland.com/en-ch/experiences/fuxpark/,46.98129,9.64752,Der FuXpark auf dem Hochplateau Danusa auf 1800 m ü. M.,Fix
Piz Corvatsch and Furtschellas,https://www.myswitzerland.com/en-ch/experiences/piz-corvatsch-and-furtschellas/,46.46057,9.79555,"Two cable cars over the blue lakes of the Upper Engadin – different heights, different experiences: On the Corvatsch you can enjoy high-alpine views of Piz Bernina’s Biancograt ridge, while Furtschellas offers a hiking paradise with six mountain lakes.","All year4 to 8 hours (full day)6 to 9 years, 10 to 13 years, 14+ yearsChildren, Families, Groups, Individual, CouplesOutdoorNature, ActiveCorvatsch AGVia dal Corvatsch 737513 Silvaplana-SurlejSwitzerlandPhone+41 (0)81 838 73 73Fax +41 (0)81 838 73 10info@corvatsch.chcorvatsch.chShow Route"
Gian Plaiv Fun Slope,https://www.myswitzerland.com/en-ch/experiences/funslope-gian-plaiv/,46.60224,9.95928,Piste + Snow park + Cross-country trail = maximum winter sports enjoyment for the whole family,Fix
Bärgelegg Park | Snow Park Grindelwald-First,https://www.myswitzerland.com/en-ch/experiences/baergelegg-park-snow-park-grindelwald-first/,46.62455,8.03515,Grindelwald-First Snow Park in the Jungfrau ski regon is the number one for freestylers in the Bernese Oberland with two different parks and the halfpipe.,Fix
Mundaun Snow Park,https://www.myswitzerland.com/en-ch/experiences/snowpark-mundaun/,46.75844,9.14431,This attraction is located at the Plitschès tow lift and has everything you’d expect from a snow park.,Fix
Vercorin Major Park,https://www.myswitzerland.com/en-ch/experiences/vercorin-major-park/,46.25635,7.53148,Vercorin Major Park is a fun recreational space featuring a family park and a funslope,Fix
Tschuggen Snow Park,https://www.myswitzerland.com/en-ch/experiences/snowpark-tschuggen/,46.77846,9.67711,"This park on the Tschuggen has had a new set-up since last winter. From waves, troughs, cool obstacles to small and large kickers, Tschuggen Snow Park offers a varied and playful layout.",Fix
Gran Masta Park,https://www.myswitzerland.com/en-ch/experiences/gran-masta-park/,46.45843,7.44266,Snowboarders and freestyle skiers will find perfect conditions in the Gran Masta Park next to the Brenggen ski lift on the Hahnenmoos.,Fix
Lenk i.S.,https://www.myswitzerland.com/en-ch/destinations/lenk-in-the-simmental/,46.45843,7.44266,"The village of Lenk lies right at the top of the Simmental in the Bernese Oberland, in a wide, flat valley against probably the most beautiful mountain backdrop in the Alps, the Wildstrubel. The tranquil holiday location has around 2,300 inhabitants and can be reached by car or train. The village lies at 1,068 m a.s.l., while the highest peak is the Wildstrubel at 3,244 m a.s.l. Wooden Simmental chalets as well as Alpine and mountain farming are typical for the green, tradition-steeped valley. In the winter, the Ski area “Adelboden-Lenk… dänk!” is popular and outdoor experiences can be enjoyed in the spring, summer and autumn.","Lenk is an authentic and family-friendly holiday destination with accommodation options ranging from camping sites to a 5* hotel, the Lenkerhof gourmet spa resort, with over 350 years of history. The former health spa used, and to this day still uses, a sulphur spring and prepares sulphur water for the spa. At Lenk, guests can enjoy the fresh Alpine air and, on clear nights, observe the star-lit sky, thanks to the low level of light pollution. The valley is renowned worldwide because of the “Simmental” cows, which originated in Simmental.Added valuePublic transport included: for overnight guests, travel on the local bus network is freeMountain railway included: In the summer, the use of the Lenk mountain railways is included in the price of a night’s stay at LenkIn winter, Lenk and the Simmental offer a wide selection of sports activities and relaxation options. Skiing and snowboarding, snowshoeing, skating, figure-skating or curling on the artificial ice rink. Those that prefer some peace and quiet can go on long walks along the river Simme or do some winter hiking on the mountain. The winter activities comprise:205 kilometres of pistes and 70 facilities for skiing and snowboardingThe Gran Masta Park - Kicker, rails and other creative obstaclesAround 60 km of x-country skiing trails in SimmentalWallbach Bad: Indoor pool, including spa area3 toboggan runs (Lenk and Jaunpass)AirboardingWinter hikingSnowshoeingSkiing toursStockhorn igloo worldIce skatingCurlingIce stockBoulderSchüür centre for boulderingSmall climbing hallParaglidingVisit to Cinéma LenkIn summer, Simmental is a valley of water with imposing waterfalls. The source of the river Simme, the “Sibe Brünne” (seven springs) and the Iffigfall waterfall are wonders of natural beauty. The green valley offers gentle walking paths and demanding mountain hikes. Modern cable cars will transport hikers, bikers or paragliders up the mountain. The valley is characterised by Alpine and mountain farming, and the inhabitants are proud of their traditions and origins. This is celebrated with the AlpKultur® brand. Summer activities comprise:Hiking, cycling, bikingAlpKultur® experiences like visits to an alpine cheese dairy, rent a cow, the alpine festival, the alp descent, Simmental healing plant garden etc.Wallbach Bad: Outdoor and indoor pool, including a spa areaMountainCarts and TrottibikesTennisPumptrackBoulderSchüür centre for boulderingSmall climbing hallParaglidingFishingRufeli high-rope parkStockhorn bungee jumpingRiver Rafting in the river SimmeTrail runningVisit to Cinéma LenkThe holiday destination of Lenk has been awarded the “Family Destination” quality seal. Families can enjoy the following experiences:Free children’s entertainment program in summer and autumn for guests staying overnight: bouldering, visiting the Alps, pottery, bike technique course etc.AlpKultur® play area LenkerseeliThe Betelberg alp experience including a gondola ride experience, playing with the alpine soundscape, alpine circular trail, alp descent by Trottibike, marmot and lynx trail, and much moreFamily bikesWallbach Bad: outdoor pool and indoor pool, including spa area. In the outdoor and indoor pools there is a children’s pool with toysAlpCatching – A scavenger hunt through the village for the whole familyKids clubSki schoolsSwiss Snow Kids VillageVisit to Cinéma Lenk"
